DATE,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,LOCATION,ON.STREET.NAME,CROSS.STREET.NAME,OFF.STREET.NAME,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,CONTRIBUTING.FACTOR.VEHICLE.2,CONTRIBUTING.FACTOR.VEHICLE.3,CONTRIBUTING.FACTOR.VEHICLE.4,CONTRIBUTING.FACTOR.VEHICLE.5,UNIQUE.KEY,VEHICLE.TYPE.CODE.1,VEHICLE.TYPE.CODE.2,VEHICLE.TYPE.CODE.3,VEHICLE.TYPE.CODE.4,VEHICLE.TYPE.CODE.5,SLOWZONE,SPEED_HUMP,SIGNAL_TIMING,BIKE_PRIORITY,ENHANCED_CROSSING,LEAD_PEDESTRIAN_INTERVAL,LEFT_TURN_TRAFFIC_CALMING,NEIGHBORHOOD_SLOW_ZONE,SAFE_STREETS_FOR_SENIORS,SIP_INTERSECTIONS,SAFE_CORRIDORS,PRIORITY_CORRIDORS,PRIORITY_INTERSECTIONS,PRIORITY_ZONES,VZ,YEAR,MONTH,DAY_OF_WEEK,EPSILON,SAMPLES,NBR_VZ_INITIATIVES
2014-04-04,20:15,BRONX,10472.0,40.83442539999999,-73.8792541,"(40.8344254, -73.8792541)",BRONX RIVER AVENUE              ,EAST 174 STREET                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,315611,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,4,0.1,10,0
2014-03-21,19:15,BROOKLYN,11220.0,40.63531879999999,-74.0232355,"(40.6353188, -74.0232355)",4 AVENUE                        ,68 STREET                       ,,2,0,0,0,1,0,1,0,Unspecified,Unspecified,,,,308960,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,2014,3,4,0.1,10,5
2014-04-04,21:02,STATEN ISLAND,10314.0,40.6114287,-74.1168345,"(40.6114287, -74.1168345)",REON AVENUE                     ,SLOSSON AVENUE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,315891,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2014,4,4,0.1,10,3
2016-11-17,12:11,QUEENS,11101.0,40.7427676,-73.9330105,"(40.7427676, -73.9330105)",32 PLACE                        ,47 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3562754,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2016,11,3,0.1,10,1
2012-10-25,21:50,BROOKLYN,11205.0,40.6937323,-73.9631275,"(40.6937323, -73.9631275)",MYRTLE AVENUE                   ,STEUBEN STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,192031,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2012,10,3,0.1,10,3
2013-06-22,11:45,QUEENS,11355.0,40.7581922,-73.82317629999999,"(40.7581922, -73.8231763)",BOWNE STREET                    ,SANFORD AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,250915,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2013,6,5,0.1,10,5
2014-04-04,22:15,BRONX,10461.0,40.847006,-73.83227990000002,"(40.847006, -73.8322799)",WESTCHESTER AVENUE              ,BUHRE AVENUE                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,315077,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4,4,0.1,10,0
2013-07-16,17:40,BROOKLYN,11225.0,40.6597279,-73.9567992,"(40.6597279, -73.9567992)",BEDFORD AVENUE                  ,MIDWOOD STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,154435,PASSENGER VEHICLE,BICYCLE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,7,1,0.1,10,1
2014-04-04,22:30,QUEENS,11368.0,40.7553365,-73.8432452,"(40.7553365, -73.8432452)",ROOSEVELT AVENUE                ,126 STREET                      ,,1,0,0,0,1,0,0,0,Passenger Distraction,,,,,315845,SPORT UTILITY / STATION WAGON,BICYCLE,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014,4,4,0.1,10,3
2013-11-19,18:50,BRONX,10458.0,40.8681423,-73.88555629999998,"(40.8681423, -73.8855563)",EAST 199 STREET                 ,MARION AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,112750,SPORT UTILITY / STATION WAGON,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,11,1,0.1,10,2
2018-03-16,17:25,BROOKLYN,11203.0,40.64213,-73.92936,"(40.64213, -73.92936)",AVENUE D                        ,UTICA AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3865077,PASSENGER VEHICLE,,,,,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,2018,3,4,0.1,10,6
2014-04-04,5:59,BROOKLYN,11226.0,40.6527959,-73.94687490000003,"(40.6527959, -73.9468749)",LINDEN BOULEVARD                ,NEW YORK AVENUE                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,315159,UNKNOWN,,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2014,4,4,0.1,10,4
2015-06-28,17:00,MANHATTAN,10026.0,40.8019159,-73.95347779999999,"(40.8019159, -73.9534778)",WEST 114 STREET                 ,7 AVENUE                        ,,1,0,1,0,0,0,0,0,Turning Improperly,,,,,3248831,UNKNOWN,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2015,6,6,0.1,10,2
2013-11-24,10:00,MANHATTAN,10027.0,40.8131597,-73.9503486,"(40.8131597, -73.9503486)",SAINT NICHOLAS AVENUE           ,WEST 129 STREET                 ,,0,1,0,1,0,0,0,0,Alcohol Involvement,,,,,63351,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,11,6,0.1,10,0
2018-03-12,12:15,,,40.57046500000001,-74.10977,"(40.570465, -74.10977)",NEW DORP LANE                   ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3862143,PASSENGER VEHICLE,,,,,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,2018,3,0,0.1,10,6
2016-06-01,16:30,BRONX,10459.0,40.825706,-73.8908938,"(40.825706, -73.8908938)",HOE AVENUE                      ,WEST FARMS ROAD                 ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3454429,PASSENGER VEHICLE,BICYCLE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2016,6,2,0.1,10,1
2014-04-03,14:00,MANHATTAN,10025.0,40.7979885,-73.96198259999998,"(40.7979885, -73.9619826)",WEST 105 STREET                 ,MANHATTAN AVENUE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,316955,UNKNOWN,BICYCLE,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,4,3,0.1,10,1
2017-01-25,9:30,BROOKLYN,11233.0,40.678574,-73.916306,"(40.678574, -73.916306)",FULTON STREET                   ,SARATOGA AVENUE,,1,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,3607188,PASSENGER VEHICLE,,,,,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,2017,1,2,0.1,10,5
2013-07-05,16:13,BROOKLYN,11210.0,40.6293767,-73.9454021,"(40.6293767, -73.9454021)",AVENUE I                        ,EAST 32 STREET                  ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,150373,SPORT UTILITY / STATION WAGON,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,7,4,0.1,10,1
2017-06-30,10:55,,,40.683933,-73.87119,"(40.683933, -73.87119)",FULTON STREET                   ,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3702471,PASSENGER VEHICLE,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,6,4,0.1,10,1
2015-11-04,6:45,BRONX,10473.0,40.8229458,-73.86817909999998,"(40.8229458, -73.8681791)",STORY AVENUE                    ,NOBLE AVENUE                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3327922,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,11,2,0.1,10,0
2017-12-28,15:18,QUEENS,11377.0,40.74635,-73.89609,"(40.74635, -73.89609)",,,69-12     ROOSEVELT AVENUE              ,1,0,1,0,0,0,0,0,Unspecified,,,,,3818694,PASSENGER VEHICLE,,,,,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,2017,12,3,0.1,10,6
2017-12-23,19:35,,,40.600426,-73.941895,"(40.600426, -73.941895)",AVENUE U                        ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3815792,PASSENGER VEHICLE,,,,,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,2017,12,5,0.1,10,5
2013-07-07,19:30,MANHATTAN,10002.0,40.71363710000001,-73.987061,"(40.7136371, -73.987061)",CLINTON STREET                  ,HENRY STREET                    ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,13172,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2013,7,6,0.1,10,2
2017-08-27,13:48,,,40.651707,-73.93111400000002,"(40.651707, -73.931114)",CHURCH AVENUE                   ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3738243,SPORT UTILITY / STATION WAGON,,,,,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2017,8,6,0.1,10,3
2017-05-03,8:50,,,40.722626,-74.008125,"(40.722626, -74.008125)",HUDSON STREET                   ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3662291,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,5,2,0.1,10,0
2017-01-23,19:27,,,40.82523,-73.94761,"(40.82523, -73.94761)",AMSTERDAM AVENUE                ,,,1,0,2,0,0,0,0,0,Unspecified,,,,,3604137,TAXI,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2017,1,0,0.1,10,3
2013-01-23,11:54,BROOKLYN,11232.0,40.6448263,-73.9962668,"(40.6448263, -73.9962668)",9 AVENUE                        ,41 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,131569,PASSENGER VEHICLE,BICYCLE,,,,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2013,1,2,0.1,10,4
2014-04-02,11:15,BROOKLYN,11213.0,40.6691002,-73.9366568,"(40.6691002, -73.9366568)",EASTERN PARKWAY                 ,TROY AVENUE                     ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,314183,SPORT UTILITY / STATION WAGON,,,,,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2014,4,2,0.1,10,5
2017-09-15,9:25,,,40.608383,-73.95917,"(40.608383, -73.95917)",KINGS HIGHWAY                   ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3751765,PASSENGER VEHICLE,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2017,9,4,0.1,10,3
2017-11-20,22:55,BROOKLYN,11214.0,40.59727,-73.99868000000002,"(40.59727, -73.99868)",BAY PARKWAY                     ,CROPSEY AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3794138,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2017,11,0,0.1,10,4
2018-04-15,0:40,QUEENS,11373.0,40.747097,-73.88386,"(40.747097, -73.88386)",,,40-20     82 STREET                     ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3881160,BICYCLE,,,,,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,2018,4,6,0.1,10,6
2016-07-27,21:45,BROOKLYN,11206.0,40.7010907,-73.9422093,"(40.7010907, -73.9422093)",                                ,                                ,6 GRAHAM AVENUE                         ,1,0,1,0,0,0,0,0,Unspecified,,,,,3490300,PASSENGER VEHICLE,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2016,7,2,0.1,10,3
2014-04-02,13:35,BRONX,10458.0,40.8609971,-73.896425,"(40.8609971, -73.896425)",EAST 188 STREET                 ,VALENTINE AVENUE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,314083,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,4,2,0.1,10,1
2012-10-15,18:20,MANHATTAN,10025.0,40.7997602,-73.9662075,"(40.7997602, -73.9662075)",AMSTERDAM AVENUE                ,WEST 105 STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,57937,UNKNOWN,BICYCLE,,,,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2012,10,0,0.1,10,5
2017-11-13,17:00,BROOKLYN,11212.0,40.66777,-73.90599,"(40.66777, -73.90599)",,,361       SUTTER AVENUE                 ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3789729,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2017,11,0,0.1,10,2
2013-12-06,21:00,QUEENS,11106.0,40.7639671,-73.92266479999998,"(40.7639671, -73.9226648)",32 STREET                       ,31 AVENUE                       ,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,,,,278325,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,12,4,0.1,10,1
2018-02-09,20:20,MANHATTAN,10027.0,40.810043,-73.94382,"(40.810043, -73.94382)",,,370       LENOX AVENUE                  ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3844346,BICYCLE,PASSENGER VEHICLE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,2,4,0.1,10,0
2018-02-11,6:00,,,40.813374,-73.956276,"(40.813374, -73.956276)",AMSTERDAM AVENUE                ,,,1,0,1,0,0,0,0,0,,,,,,3848979,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2018,2,6,0.1,10,3
2018-03-31,23:32,QUEENS,11361.0,40.760254,-73.76935,"(40.760254, -73.76935)",NORTHERN BOULEVARD              ,BELL BOULEVARD,,3,0,3,0,0,0,0,0,,,,,,3872777,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2018,3,5,0.1,10,2
2018-04-26,18:08,QUEENS,11373.0,40.745407,-73.8793,"(40.745407, -73.8793)",,,41-53     HAMPTON STREET                ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3888534,BICYCLE,,,,,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,2018,4,3,0.1,10,4
2014-04-02,23:17,QUEENS,11429.0,40.7132852,-73.73579240000002,"(40.7132852, -73.7357924)",SPRINGFIELD BOULEVARD           ,HEMPSTEAD AVENUE                ,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,314771,VAN,,,,,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,2014,4,2,0.1,10,5
2014-02-05,18:30,MANHATTAN,10001.0,40.7502418,-73.99859599999998,"(40.7502418, -73.998596)",9 AVENUE                        ,WEST 29 STREET                  ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,21244,BUS,,,,,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2014,2,2,0.1,10,4
2013-09-25,15:30,BROOKLYN,11233.0,40.6843388,-73.9147563,"(40.6843388, -73.9147563)",MACDONOUGH STREET               ,BOYLAND STREET                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,162502,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,9,2,0.1,10,1
2013-11-23,8:20,BROOKLYN,11226.0,40.6505297,-73.95582490000002,"(40.6505297, -73.9558249)",CHURCH AVENUE                   ,BEDFORD AVENUE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,139852,PASSENGER VEHICLE,,,,,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,2013,11,5,0.1,10,6
2018-02-23,21:30,MANHATTAN,10030.0,40.821262,-73.94608000000002,"(40.821262, -73.94608)",SAINT NICHOLAS AVENUE           ,WEST 141 STREET,,1,0,1,0,0,0,0,0,Alcohol Involvement,,,,,3853284,PASSENGER VEHICLE,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2018,2,4,0.1,10,1
2016-04-09,0:30,MANHATTAN,10031.0,40.8182357,-73.95272209999997,"(40.8182357, -73.9527221)",AMSTERDAM AVE                   ,WEST 134 STREET                 ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3410078,PASSENGER VEHICLE,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,4,5,0.1,10,2
2014-04-01,12:40,QUEENS,11432.0,40.7077238,-73.7963163,"(40.7077238, -73.7963163)",165 STREET                      ,89 AVENUE                       ,,1,0,1,0,0,0,0,0,Other Vehicular,,,,,313755,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,4,1,0.1,10,1
2015-10-29,17:00,BRONX,10462.0,40.84437929999999,-73.86582340000002,"(40.8443793, -73.8658234)",,,1739 WHITE PLAINS ROAD                  ,1,0,1,0,0,0,0,0,Unspecified,,,,,3326124,BUS,,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2015,10,3,0.1,10,3
2017-01-30,17:00,QUEENS,11432.0,40.70652800000001,-73.79201,"(40.706528, -73.79201)",,,168-25    JAMAICA AVENUE                ,1,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,3607113,PASSENGER VEHICLE,,,,,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2017,1,0,0.1,10,5
2018-04-22,18:00,,,40.69613,-73.987114,"(40.69613, -73.987114)",JAY STREET                      ,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3886317,SPORT UTILITY / STATION WAGON,BICYCLE,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2018,4,6,0.1,10,1
2013-12-24,23:20,MANHATTAN,10128.0,40.78791320000001,-73.95577709999998,"(40.7879132, -73.9557771)",5 AVENUE                        ,EAST 96 STREET                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,51458,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2013,12,1,0.1,10,2
2014-04-01,15:30,BROOKLYN,11229.0,40.5989385,-73.9554773,"(40.5989385, -73.9554773)",EAST 16 STREET                  ,AVENUE U                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,313602,PASSENGER VEHICLE,UNKNOWN,,,,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2014,4,1,0.1,10,4
2016-03-15,21:10,MANHATTAN,10030.0,40.81856,-73.94131999999998,"(40.81856, -73.94132)",,,2401      7 AVENUE                      ,1,0,1,0,0,0,0,0,,,,,,3620750,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2016,3,1,0.1,10,2
2014-04-01,19:12,BRONX,10471.0,40.9010398,-73.89687990000002,"(40.9010398, -73.8968799)",WEST 254 STREET                 ,BROADWAY                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,314113,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,4,1,0.1,10,1
2018-04-07,15:17,MANHATTAN,10036.0,40.76342800000001,-73.99271,"(40.763428, -73.99271)",WEST 48 STREET                  ,10 AVENUE,,1,0,0,0,1,0,0,0,Driver Inexperience,Unspecified,,,,3876837,TAXI,BICYCLE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2018,4,5,0.1,10,1
2017-02-14,14:40,BRONX,10466.0,40.886395,-73.86125,"(40.886395, -73.86125)",WHITE PLAINS ROAD               ,EAST 223 STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3615758,SPORT UTILITY / STATION WAGON,,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2017,2,1,0.1,10,3
2017-09-21,5:27,QUEENS,11422.0,40.665257,-73.735344,"(40.665257, -73.735344)",FRANCIS LEWIS BOULEVARD         ,SOUTH CONDUIT AVENUE,,1,0,1,0,0,0,0,0,View Obstructed/Limited,,,,,3754167,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,9,3,0.1,10,0
2013-12-09,7:17,BROOKLYN,11236.0,40.636007,-73.9125085,"(40.636007, -73.9125085)",EAST 81 STREET                  ,FLATLAND AVENUE                 ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,147033,PASSENGER VEHICLE,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,12,0,0.1,10,1
2012-12-06,8:46,BROOKLYN,11229.0,40.6054703,-73.9607309,"(40.6054703, -73.9607309)",AVENUE R                        ,EAST 12 STREET                  ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,117588,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2012,12,3,0.1,10,4
2014-03-31,16:10,MANHATTAN,10023.0,40.7762211,-73.9759535,"(40.7762211, -73.9759535)",WEST 72 STREET                  ,CENTRAL PARK WEST               ,,1,0,1,0,0,0,0,0,Unspecified,,,,,313464,PASSENGER VEHICLE,,,,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2014,3,0,0.1,10,3
2018-01-26,8:30,QUEENS,11368.0,40.75061,-73.85873000000002,"(40.75061, -73.85873)",,,40-10     108 STREET                    ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3835244,SPORT UTILITY / STATION WAGON,BICYCLE,,,,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,2018,1,4,0.1,10,5
2016-03-01,16:50,BROOKLYN,11213.0,40.6732579,-73.9306974,"(40.6732579, -73.9306974)",UTICA AVENUE                    ,PROSPECT PLACE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3398187,BUS,,,,,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,2016,3,1,0.1,10,6
2014-03-31,20:30,BROOKLYN,11222.0,40.7291708,-73.95747940000003,"(40.7291708, -73.9574794)",FRANKLIN STREET                 ,MILTON STREET                   ,,1,0,0,0,1,0,0,0,Unspecified,,,,,313728,UNKNOWN,BICYCLE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3,0,0.1,10,0
2017-05-25,14:15,MANHATTAN,10075.0,40.77599,-73.95921,"(40.77599, -73.95921)",,,121       EAST 80 STREET                ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3684755,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2017,5,3,0.1,10,2
2017-09-08,7:16,QUEENS,11433.0,40.70197,-73.8019,"(40.70197, -73.8019)",153 STREET                      ,ARCHER AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3745995,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2017,9,4,0.1,10,2
2017-10-16,22:50,BRONX,10468.0,40.865612,-73.89474,"(40.865612, -73.89474)",,,2641      GRAND CONCOURSE               ,1,0,1,0,0,0,0,0,Unspecified,,,,,3771178,SPORT UTILITY / STATION WAGON,,,,,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2017,10,0,0.1,10,5
2014-03-30,12:45,QUEENS,11363.0,40.7684013,-73.7375377,"(40.7684013, -73.7375377)",MARATHON PARKWAY                ,NORTHERN BOULEVARD              ,,1,0,1,0,0,0,0,0,Unspecified,,,,,913499,PASSENGER VEHICLE,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2014,3,6,0.1,10,2
2016-11-08,18:11,QUEENS,11435.0,40.701054600000006,-73.80785949999998,"(40.7010546, -73.8078595)",,,91-10     SUTPHIN BOULEVARD             ,1,0,1,0,0,0,0,0,,,,,,3556610,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2016,11,1,0.1,10,2
2014-03-30,15:10,BROOKLYN,11208.0,40.6763705,-73.88322480000002,"(40.6763705, -73.8832248)",LIBERTY AVENUE                  ,LINWOOD STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,725435,PASSENGER VEHICLE,BICYCLE,,,,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2014,3,6,0.1,10,5
2018-03-16,15:30,MANHATTAN,10011.0,40.741642,-74.00487,"(40.741642, -74.00487)",WEST 15 STREET                  ,9 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3865639,TAXI,,,,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2018,3,4,0.1,10,3
2014-03-30,21:24,BRONX,10472.0,40.8305026,-73.86162,"(40.8305026, -73.86162)",WHITE PLAINS ROAD               ,GLEASON AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,,,,,313036,PASSENGER VEHICLE,BICYCLE,,,,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,2014,3,6,0.1,10,5
2014-03-30,21:27,BROOKLYN,11236.0,40.6462644,-73.912686,"(40.6462644, -73.912686)",REMSEN AVENUE                   ,AVENUE D                        ,,1,0,1,0,0,0,0,0,Unspecified,,,,,313114,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3,6,0.1,10,0
2014-03-30,23:20,BROOKLYN,11213.0,40.66879779999999,-73.93112009999999,"(40.6687978, -73.9311201)",EASTERN PARKWAY                 ,UTICA AVENUE                    ,,1,0,1,0,0,0,0,0,Unspecified,,,,,313162,SPORT UTILITY / STATION WAGON,,,,,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,2014,3,6,0.1,10,6
2017-11-03,8:45,BRONX,10454.0,40.804344,-73.92158,"(40.804344, -73.92158)",BROOK AVENUE                    ,BRUCKNER BOULEVARD,,1,0,1,0,0,0,0,0,Glare,,,,,3783089,PASSENGER VEHICLE,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017,11,4,0.1,10,1
2017-05-25,10:30,MANHATTAN,10007.0,40.71341,-74.00825999999998,"(40.71341, -74.00826)",,,14        MURRAY STREET                 ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3679345,SPORT UTILITY / STATION WAGON,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,5,3,0.1,10,0
2014-04-27,13:16,BROOKLYN,11204.0,40.6121209,-73.9832233,"(40.6121209, -73.9832233)",68 STREET                       ,BAY PARKWAY                     ,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,326657,PASSENGER VEHICLE,,,,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2014,4,6,0.1,10,3
