Unnamed: 0,DATE,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,LOCATION,ON.STREET.NAME,CROSS.STREET.NAME,OFF.STREET.NAME,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,CONTRIBUTING.FACTOR.VEHICLE.2,CONTRIBUTING.FACTOR.VEHICLE.3,CONTRIBUTING.FACTOR.VEHICLE.4,CONTRIBUTING.FACTOR.VEHICLE.5,UNIQUE.KEY,VEHICLE.TYPE.CODE.1,VEHICLE.TYPE.CODE.2,VEHICLE.TYPE.CODE.3,VEHICLE.TYPE.CODE.4,VEHICLE.TYPE.CODE.5,DATENew,year,month,DAY_OF_WEEK,hour,SLOWZONE,SPEED_HUMP,SIGNAL_TIMING,BIKE_PRIORITY,ENHANCED_CROSSING,LEADING_PEDESTRIAN_INTERVAL,LEFT_TURN_TRAFFIC_CALMING,NEIGHBORHOOD_SLOW_ZONE,SAFE_STREETS_FOR_SENIORS,SIP_INTERSECTIONS,SIP_CORRIDORS,PRIORITY_CORRIDORS,PRIORITY_INTERSECTIONS,PRIORITY_ZONES,NBR_VZ_INITIATIVES,TOTAL_INJURED,TOTAL_KILLED,EPSILON,SAMPLES
745055,10/26/2014,2018-03-24 19:20:00,BROOKLYN,11220.0,40.644229700000004,-74.0149074,"(40.6442297, -74.0149074)",54 STREET                       ,4 AVENUE                        ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,2814670,PASSENGER VEHICLE,,,,,2014-10-26,2014,10,6,19,0,0,1,0,0,0,0,0,0,0,1,1,0,1,4,2,0,0.1,10
543746,10/05/2015,2018-03-24 20:35:00,BROOKLYN,11211.0,40.7114239,-73.95953229999999,"(40.7114239, -73.9595323)",ROEBLING STREET                 ,SOUTH 3 STREET                  ,,1,0,0,0,1,0,0,0,Illness,Unspecified,,,,3310102,TAXI,BICYCLE,,,,2015-10-05,2015,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.1,10
556704,09/14/2015,2018-03-24 21:19:00,BRONX,10458.0,40.8618712,-73.8917708,"(40.8618712, -73.8917708)",EAST FORDHAM ROAD               ,DECATUR AVENUE                  ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3311175,SPORT UTILITY / STATION WAGON,,,,,2015-09-14,2015,9,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0.1,10
398304,06/01/2016,2018-03-24 16:30:00,BRONX,10459.0,40.825706,-73.8908938,"(40.825706, -73.8908938)",HOE AVENUE                      ,WEST FARMS ROAD                 ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3454429,PASSENGER VEHICLE,BICYCLE,,,,2016-06-01,2016,6,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.1,10
443796,03/21/2016,2018-03-24 08:20:00,BRONX,10451.0,40.817640999999995,-73.9237043,"(40.817641, -73.9237043)",                                ,                                ,247 EAST 149 STREET                     ,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,Passenger Distraction,,,3410940,PASSENGER VEHICLE,PASSENGER VEHICLE,BICYCLE,,,2016-03-21,2016,3,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,2,0,0.1,10
458644,02/24/2016,2018-03-24 15:45:00,BROOKLYN,11219.0,40.6374592,-73.9946422,"(40.6374592, -73.9946422)",NEW UTRECTH AVENUE              ,48 STREET                       ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3394227,UNKNOWN,,,,,2016-02-24,2016,2,2,15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0.1,10
295571,11/08/2016,2018-03-24 18:11:00,QUEENS,11435.0,40.701054600000006,-73.80785949999999,"(40.7010546, -73.8078595)",,,91-10     SUTPHIN BOULEVARD             ,1,0,1,0,0,0,0,0,,,,,,3556610,,,,,,2016-11-08,2016,11,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0.1,10
248587,01/24/2017,2018-03-24 17:44:00,,,40.685635,-73.92959599999999,"(40.685635, -73.929596)",REID AVENUE                     ,,,1,0,2,0,0,0,0,0,Unspecified,,,,,3606319,PASSENGER VEHICLE,,,,,2017-01-24,2017,1,1,17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,3,0,0.1,10
10015,02/09/2018,2018-03-24 20:20:00,MANHATTAN,10027.0,40.810043,-73.94382,"(40.810043, -73.94382)",,,370       LENOX AVENUE                  ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3844346,BICYCLE,PASSENGER VEHICLE,,,,2018-02-09,2018,2,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,10
379024,07/01/2016,2018-03-24 19:25:00,BROOKLYN,11211.0,40.7116924,-73.9512358,"(40.7116924, -73.9512358)",UNION AVENUE                    ,HOPE STREET                     ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3474522,PASSENGER VEHICLE,BICYCLE,,,,2016-07-01,2016,7,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.1,10
194040,04/27/2017,2018-03-24 13:54:00,,,40.86221,-73.89965,"(40.86221, -73.89965)",EAST FORDHAM ROAD               ,EAST 188 STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3659019,PASSENGER VEHICLE,,,,,2017-04-27,2017,4,3,13,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4,2,0,0.1,10
146537,07/06/2017,2018-03-24 16:30:00,,,40.745308,-73.90753000000001,"(40.745308, -73.90753)",57 STREET                       ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3706019,BICYCLE,PASSENGER VEHICLE,,,,2017-07-06,2017,7,3,16,1,0,1,0,0,1,0,1,0,0,1,1,0,1,7,2,0,0.1,10
12364,02/05/2018,2018-03-24 17:20:00,BROOKLYN,11216.0,40.67516,-73.94901999999999,"(40.67516, -73.94902)",,,711       SAINT MARKS AVENUE            ,1,0,1,0,0,0,0,0,Unspecified,,,,,3841731,PASSENGER VEHICLE,,,,,2018-02-05,2018,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.1,10
357946,08/03/2016,2018-03-24 18:08:00,BROOKLYN,11238.0,40.6803036,-73.9679012,"(40.6803036, -73.9679012)",,,583       VANDERBILT AVENUE             ,2,0,1,0,1,0,0,0,Unspecified,,,,,3532513,BICYCLE,,,,,2016-08-03,2016,8,2,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0.1,10
268555,12/20/2016,2018-03-24 19:00:00,BROOKLYN,11213.0,40.66879779999999,-73.93112009999999,"(40.6687978, -73.9311201)",UTICA AVENUE                    ,EASTERN PARKWAY,,2,0,1,0,0,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3583859,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,2016-12-20,2016,12,1,19,1,0,1,0,0,0,0,0,0,0,1,1,1,1,6,4,0,0.1,10
43405,12/14/2017,2018-03-24 15:32:00,QUEENS,11355.0,40.754787,-73.82390600000001,"(40.754787, -73.823906)",,,43-32     KISSENA BOULEVARD             ,1,0,1,0,0,0,0,0,Unspecified,,,,,3810712,BU,,,,,2017-12-14,2017,12,3,15,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0.1,10
422683,04/23/2016,2018-03-24 17:30:00,BRONX,10472.0,40.8292339,-73.8755055,"(40.8292339, -73.8755055)",WESTCHESTER AVENUE              ,STRATFORD AVENUE                ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3431677,PASSENGER VEHICLE,,,,,2016-04-23,2016,4,5,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0.1,10
426172,04/18/2016,2018-03-24 16:40:00,MANHATTAN,10027.0,40.807666999999995,-73.94927990000001,"(40.807667, -73.9492799)",7 AVENUE                        ,WEST 123 STREET                 ,                                        ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3410186,OTHER,,,,,2016-04-18,2016,4,0,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0.1,10
312527,10/13/2016,2018-03-24 15:10:00,QUEENS,11432.0,40.708024200000004,-73.8017329,"(40.7080242, -73.8017329)",,,160-03    HILLSIDE AVENUE               ,1,0,2,0,0,0,0,0,Driver Inattention/Distraction,,,,,3539510,PASSENGER VEHICLE,,,,,2016-10-13,2016,10,3,15,0,0,1,0,0,0,0,0,0,0,1,1,0,1,4,3,0,0.1,10
72928,10/30/2017,2018-03-24 19:00:00,MANHATTAN,10030.0,40.822205,-73.9439,"(40.822205, -73.9439)",,,24        BRADHURST AVENUE              ,1,0,1,0,0,0,0,0,Unspecified,,,,,3784375,SPORT UTILITY / STATION WAGON,,,,,2017-10-30,2017,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,10
88139,10/06/2017,2018-03-24 14:22:00,MANHATTAN,10034.0,40.864616,-73.91985,"(40.864616, -73.91985)",,,129       POST AVENUE                   ,1,0,1,0,0,0,0,0,Unspecified,,,,,3764256,SPORT UTILITY / STATION WAGON,,,,,2017-10-06,2017,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,10
160228,06/16/2017,2018-03-24 16:00:00,BROOKLYN,11207.0,40.65775,-73.88999,"(40.65775, -73.88999)",,,819       PENNSYLVANIA AVENUE           ,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,3692743,SPORT UTILITY / STATION WAGON,,,,,2017-06-16,2017,6,4,16,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4,2,0,0.1,10
42991,12/15/2017,2018-03-24 07:39:00,MANHATTAN,10029.0,40.788685,-73.94386,"(40.788685, -73.94386)",2 AVENUE                        ,EAST 103 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3817720,PASSENGER VEHICLE,,,,,2017-12-15,2017,12,4,7,0,0,1,0,0,1,0,0,1,0,1,1,0,0,5,2,0,0.1,10
9074,02/11/2018,2018-03-24 06:00:00,,,40.813373999999996,-73.956276,"(40.813374, -73.956276)",AMSTERDAM AVENUE                ,,,1,0,1,0,0,0,0,0,,,,,,3848979,,,,,,2018-02-11,2018,2,6,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0.1,10
380488,06/29/2016,2018-03-24 19:30:00,QUEENS,11377.0,40.7525661,-73.9052487,"(40.7525661, -73.9052487)",56 STREET                       ,BROADWAY                        ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3471725,BICYCLE,PASSENGER VEHICLE,,,,2016-06-29,2016,6,2,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0.1,10
102253,09/15/2017,2018-03-24 09:25:00,,,40.608383,-73.95917,"(40.608383, -73.95917)",KINGS HIGHWAY                   ,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3751765,PASSENGER VEHICLE,,,,,2017-09-15,2017,9,4,9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0.1,10
142386,07/13/2017,2018-03-24 22:00:00,BROOKLYN,11223.0,40.59793,-73.9855,"(40.59793, -73.9855)",AVENUE T                        ,STILLWELL AVENUE,,1,0,1,0,0,0,0,0,,,,,,3710793,,,,,,2017-07-13,2017,7,3,22,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0.1,10
336952,09/05/2016,2018-03-24 00:09:00,BROOKLYN,11201.0,40.688615999999996,-73.9891681,"(40.688616, -73.9891681)",ATLANTIC AVENUE                 ,SMITH STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,,,,,3533281,BICYCLE,,,,,2016-09-05,2016,9,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,8,2,0,0.1,10
265345,12/25/2016,2018-03-24 01:27:00,MANHATTAN,10011.0,40.74164520000001,-74.00486090000001,"(40.7416452, -74.0048609)",9 AVENUE                        ,WEST 15 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3587502,PASSENGER VEHICLE,,,,,2016-12-25,2016,12,6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,2,0,0.1,10
366733,07/21/2016,2018-03-24 09:12:00,MANHATTAN,10025.0,40.79218529999999,-73.968017,"(40.7921853, -73.968017)",WEST 95 STREET                  ,COLUMBUS AVENUE                 ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3485248,PASSENGER VEHICLE,,,,,2016-07-21,2016,7,3,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,0.1,10
12332,02/05/2018,2018-03-24 16:40:00,BRONX,10453.0,40.853813,-73.90734,"(40.853813, -73.90734)",JEROME AVENUE                   ,WEST BURNSIDE AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3841000,SPORT UTILITY / STATION WAGON,,,,,2018-02-05,2018,2,0,16,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0.1,10
276479,12/08/2016,2018-03-24 05:12:00,MANHATTAN,10009.0,40.7212771,-73.977788,"(40.7212771, -73.977788)",EAST 4 STREET                   ,AVENUE D,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3575558,PASSENGER VEHICLE,,,,,2016-12-08,2016,12,3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0.1,10
97353,09/22/2017,2018-03-24 14:30:00,BROOKLYN,11211.0,40.712696,-73.94408,"(40.712696, -73.94408)",,,300       GRAHAM AVENUE                 ,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,3757747,PASSENGER VEHICLE,BICYCLE,,,,2017-09-22,2017,9,4,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0.1,10
159012,06/18/2017,2018-03-24 17:21:00,MANHATTAN,10075.0,40.77071,-73.95094,"(40.77071, -73.95094)",EAST 78 STREET                  ,YORK AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3694347,TAXI,BICYCLE,,,,2017-06-18,2017,6,6,17,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4,2,0,0.1,10
494916,12/22/2015,2018-03-24 19:45:00,QUEENS,11432.0,40.7037516,-73.7991488,"(40.7037516, -73.7991488)",JAMAICA AVENUE                  ,160 STREET                      ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3358226,SPORT UTILITY / STATION WAGON,,,,,2015-12-22,2015,12,1,19,1,0,1,0,0,1,0,0,0,0,0,1,1,1,6,2,0,0.1,10
401780,05/27/2016,2018-03-24 06:10:00,BROOKLYN,11207.0,40.662564,-73.891449,"(40.662564, -73.891449)",NEW LOTS AVENUE                 ,VERMONT STREET                  ,                                        ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3456221,PASSENGER VEHICLE,BICYCLE,,,,2016-05-27,2016,5,4,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1,4,2,0,0.1,10
385342,06/22/2016,2018-03-24 20:27:00,BRONX,10453.0,40.8508595,-73.9076461,"(40.8508595, -73.9076461)",EAST TREMONT AVENUE             ,MORRIS AVENUE                   ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3466652,PASSENGER VEHICLE,,,,,2016-06-22,2016,6,2,20,0,0,1,0,0,1,0,0,0,0,1,1,0,1,5,2,0,0.1,10
524875,11/04/2015,2018-03-24 20:59:00,BROOKLYN,11204.0,40.6321581,-73.98434590000001,"(40.6321581, -73.9843459)",16 AVENUE                       ,47 STREET                       ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3328068,PASSENGER VEHICLE,,,,,2015-11-04,2015,11,2,20,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,2,0,0.1,10
1014807,07/05/2013,2018-03-24 14:30:00,BROOKLYN,11205.0,40.6902872,-73.9543237,"(40.6902872, -73.9543237)",KOSCIUSKO STREET                ,SPENCER COURT                   ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,181360,UNKNOWN,BICYCLE,,,,2013-07-05,2013,7,4,14,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0.1,10
411358,05/12/2016,2018-03-24 13:15:00,QUEENS,11368.0,40.736847999999995,-73.86506209999999,"(40.736848, -73.8650621)",                                ,                                ,96-02 57 AVENUE                         ,1,0,1,0,0,0,0,0,Unspecified,,,,,3442800,PASSENGER VEHICLE,,,,,2016-05-12,2016,5,3,13,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0.1,10
795214,07/31/2014,2018-03-24 23:35:00,BROOKLYN,11220.0,40.6388782,-74.0060425,"(40.6388782, -74.0060425)",54 STREET                       ,8 AVENUE                        ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,1001975,PASSENGER VEHICLE,,,,,2014-07-31,2014,7,3,23,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,2,0,0.1,10
469944,02/03/2016,2018-03-24 17:00:00,BROOKLYN,11210.0,40.6293767,-73.9454021,"(40.6293767, -73.9454021)",EAST 32 STREET                  ,AVENUE I                        ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3383498,PASSENGER VEHICLE,,,,,2016-02-03,2016,2,2,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.1,10
242444,02/04/2017,2018-03-24 13:50:00,BROOKLYN,11212.0,40.669823,-73.90981,"(40.669823, -73.90981)",THATFORD AVENUE                 ,PITKIN AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3610092,PASSENGER VEHICLE,,,,,2017-02-04,2017,2,5,13,0,0,0,0,0,1,0,0,1,0,1,1,0,1,5,2,0,0.1,10
133785,07/26/2017,2018-03-24 21:30:00,BROOKLYN,11218.0,40.636505,-73.978264,"(40.636505, -73.978264)",,,725       MC DONALD AVENUE              ,1,0,0,0,1,0,0,0,Unspecified,,,,,3719556,BICYCLE,,,,,2017-07-26,2017,7,2,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0.1,10
773683,09/07/2014,2018-03-24 16:15:00,BROOKLYN,11214.0,40.603728499999995,-73.9967985,"(40.6037285, -73.9967985)",86 STREET                       ,BAY 26 STREET                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,1020578,PASSENGER VEHICLE,,,,,2014-09-07,2014,9,6,16,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0.1,10
90290,10/03/2017,2018-03-24 17:12:00,QUEENS,11106.0,40.76038,-73.92198,"(40.76038, -73.92198)",,,35-19     BROADWAY                      ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3762698,BICYCLE,PASSENGER VEHICLE,,,,2017-10-03,2017,10,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0.1,10
447117,03/15/2016,2018-03-24 21:10:00,MANHATTAN,10030.0,40.81856,-73.94131999999999,"(40.81856, -73.94132)",,,2401      7 AVENUE                      ,1,0,1,0,0,0,0,0,,,,,,3620750,,,,,,2016-03-15,2016,3,1,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0.1,10
404086,05/23/2016,2018-03-24 00:00:00,MANHATTAN,10035.0,40.7966809,-73.9349137,"(40.7966809, -73.9349137)",EAST 117 STREET                 ,1 AVENUE                        ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3448604,,,,,,2016-05-23,2016,5,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,4,2,0,0.1,10
20575,01/21/2018,2018-03-24 15:00:00,BROOKLYN,11212.0,40.671684,-73.912224,"(40.671684, -73.912224)",EAST NEW YORK AVENUE            ,CHESTER STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3838258,PICK-UP TRUCK,,,,,2018-01-21,2018,1,6,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0.1,10
538336,10/13/2015,2018-03-24 13:00:00,BRONX,10467.0,40.880284700000004,-73.8826858,"(40.8802847, -73.8826858)",DEKALB AVENUE                   ,EAST 208 STREET                 ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3314133,SPORT UTILITY / STATION WAGON,,,,,2015-10-13,2015,10,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,10
938956,11/17/2013,2018-03-24 20:00:00,QUEENS,11375.0,40.7229692,-73.8444758,"(40.7229692, -73.8444758)",108 STREET                      ,70 AVENUE                       ,,1,0,1,0,0,0,0,0,Other Vehicular,,,,,267275,SPORT UTILITY / STATION WAGON,,,,,2013-11-17,2013,11,6,20,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,0.1,10
15226,01/31/2018,2018-03-24 17:55:00,MANHATTAN,10034.0,40.865547,-73.92728000000001,"(40.865547, -73.92728)",BROADWAY                        ,DYCKMAN STREET,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3838736,USPS,BICYCLE,,,,2018-01-31,2018,1,2,17,1,0,0,0,0,1,0,1,0,1,0,1,0,0,5,2,0,0.1,10
386055,06/21/2016,2018-03-24 22:00:00,BROOKLYN,11230.0,40.633702500000005,-73.9671851,"(40.6337025, -73.9671851)",NEWKIRK AVENUE                  ,CONEY ISLAND AVENUE             ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3466760,PASSENGER VEHICLE,,,,,2016-06-21,2016,6,1,22,1,0,1,1,0,0,0,0,0,0,0,1,0,1,5,2,0,0.1,10
461678,02/19/2016,2018-03-24 19:40:00,BRONX,10456.0,40.8341346,-73.9166422,"(40.8341346, -73.9166422)",SHERIDAN AVENUE                 ,EAST 167 STREET                 ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3391767,SPORT UTILITY / STATION WAGON,,,,,2016-02-19,2016,2,4,19,0,0,1,0,0,0,0,0,1,0,0,1,0,1,4,2,0,0.1,10
233056,02/21/2017,2018-03-24 21:15:00,BROOKLYN,11213.0,40.665572999999995,-73.93141999999999,"(40.665573, -73.93142)",,,369       UTICA AVENUE                  ,1,0,1,0,0,0,0,0,Unspecified,,,,,3632968,SPORT UTILITY / STATION WAGON,,,,,2017-02-21,2017,2,1,21,1,0,1,0,0,0,0,0,0,0,1,1,0,1,5,2,0,0.1,10
16379,01/29/2018,2018-03-24 18:20:00,,,40.654309999999995,-74.004425,"(40.65431, -74.004425)",36 STREET                       ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3839126,PICK-UP TRUCK,,,,,2018-01-29,2018,1,0,18,0,0,1,0,0,1,0,0,0,0,1,1,0,0,4,2,0,0.1,10
606736,06/24/2015,2018-03-24 11:55:00,BROOKLYN,11238.0,40.6828056,-73.9636635,"(40.6828056, -73.9636635)",FULTON STREET                   ,SAINT JAMES PLACE               ,,1,0,0,0,1,0,0,0,Drugs (Illegal),Fatigued/Drowsy,,,,3247216,PASSENGER VEHICLE,BICYCLE,,,,2015-06-24,2015,6,2,11,0,1,1,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0.1,10
252664,01/17/2017,2018-03-24 22:27:00,BROOKLYN,11210.0,40.631707500000005,-73.946481,"(40.6317075, -73.946481)",AVENUE H                        ,FLATBUSH AVENUE,,1,0,1,0,0,0,0,0,Turning Improperly,,,,,3600439,SPORT UTILITY / STATION WAGON,,,,,2017-01-17,2017,1,1,22,1,0,1,1,0,1,0,0,0,1,0,1,0,0,6,2,0,0.1,10
112146,08/30/2017,2018-03-24 13:30:00,BROOKLYN,11210.0,40.633682,-73.94775,"(40.633682, -73.94775)",,,2119      NOSTRAND AVENUE               ,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3740626,PASSENGER VEHICLE,,,,,2017-08-30,2017,8,2,13,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0.1,10
391979,06/11/2016,2018-03-24 03:40:00,QUEENS,11103.0,40.7650201,-73.9173894,"(40.7650201, -73.9173894)",30 AVENUE                       ,36 STREET                       ,                                        ,4,0,1,0,0,0,3,0,Unspecified,Unspecified,Unspecified,,,3460024,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,2016-06-11,2016,6,5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,8,0,0.1,10
300398,11/01/2016,2018-03-24 07:11:00,BROOKLYN,11212.0,40.6643768,-73.9237498,"(40.6643768, -73.9237498)",ROCKAWAY PARKWAY                ,RUTLAND ROAD,,1,0,1,0,0,0,0,0,Other Vehicular,,,,,3555671,PASSENGER VEHICLE,,,,,2016-11-01,2016,11,1,7,0,0,0,1,0,1,0,0,1,0,1,1,1,1,7,2,0,0.1,10
281776,11/30/2016,2018-03-24 22:11:00,BROOKLYN,11206.0,40.706919299999996,-73.9397155,"(40.7069193, -73.9397155)",BUSHWICK AVENUE                 ,JOHNSON AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3570834,PASSENGER VEHICLE,,,,,2016-11-30,2016,11,2,22,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,2,0,0.1,10
421362,04/26/2016,2018-03-24 04:55:00,BRONX,10456.0,40.8241131,-73.9086986,"(40.8241131, -73.9086986)",                                ,                                ,3251 3 AVENUE                           ,1,0,1,0,0,0,0,0,Unspecified,,,,,3431637,PASSENGER VEHICLE,,,,,2016-04-26,2016,4,1,4,1,0,1,0,0,0,0,0,0,0,1,1,0,1,5,2,0,0.1,10
382158,06/26/2016,2018-03-24 11:05:00,BROOKLYN,11220.0,40.639643799999995,-74.0088242,"(40.6396438, -74.0088242)",55 STREET                       ,7 AVENUE                        ,                                        ,1,0,1,0,0,0,0,0,Unspecified,,,,,3468988,PASSENGER VEHICLE,,,,,2016-06-26,2016,6,6,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0.1,10
159678,06/17/2017,2018-03-24 17:15:00,BROOKLYN,11203.0,40.65255,-73.93049,"(40.65255, -73.93049)",,,848       UTICA AVENUE                  ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3692943,BICYCLE,PASSENGER VEHICLE,,,,2017-06-17,2017,6,5,17,1,0,1,1,0,0,0,0,1,0,1,1,0,0,6,2,0,0.1,10
145301,07/08/2017,2018-03-24 16:56:00,,,40.801914000000004,-73.95348,"(40.801914, -73.95348)",WEST 114 STREET                 ,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,3708280,SPORT UTILITY / STATION WAGON,BICYCLE,,,,2017-07-08,2017,7,5,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0.1,10
71650,11/01/2017,2018-03-24 04:05:00,MANHATTAN,10001.0,40.749973,-74.002525,"(40.749973, -74.002525)",,,289       10 AVENUE                     ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3781178,SPORT UTILITY / STATION WAGON,,,,,2017-11-01,2017,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,10
